Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
9,8305,6288,9662,16291,7318,9692,57556,0,0,0,0,0,0,0,3052,2074,758,1996,1605,841,1202,617,65,827,486,85,0,0,0,0,0,14.9
10,8463,6204,9775,16360,7210,9921,57933,0,0,0,0,0,0,0,3105,2079,768,1896,1582,940,1224,618,76,754,487,81,0,0,0,0,0,14.9
1,6622,6250,9842,16293,7188,9592,55787,0,1,0,0,0,0,1,2431,2102,789,1901,1704,855,956,614,84,781,492,88,1,1,1,0,0,0
2,7466,6307,9525,16058,7164,9628,56148,0,0,0,0,0,0,0,2768,2067,756,1930,1561,897,1109,656,55,799,440,102,0,0,1,0,0,4.5
3,8006,6095,9667,15981,7129,9475,56353,0,0,0,0,0,0,0,2914,1978,769,1956,1653,876,1192,629,68,796,519,95,0,0,1,0,0,4.5
4,8253,6217,9571,15942,7045,9343,56371,0,0,0,0,0,0,0,3108,2068,731,1836,1528,870,1246,606,77,729,483,71,0,0,1,0,0,4.5
5,8283,6184,9561,16001,6922,9756,56707,0,0,0,0,0,0,0,3118,2053,791,1900,1511,922,1220,627,67,789,470,100,0,0,1,0,0,4.5
6,8277,6092,9500,15951,7185,9487,56492,0,0,0,0,0,0,0,3078,2041,761,1886,1546,892,1222,609,80,802,476,72,0,0,1,0,0,4.5
7,8295,6061,9445,16083,7025,9866,56775,0,0,0,0,0,0,0,3106,1972,801,1873,1557,922,1242,627,87,758,458,83,0,0,1,0,0,4.5
8,8292,6028,9572,15964,7334,9721,56911,0,0,0,0,0,0,0,3098,1965,801,1937,1604,908,1240,572,74,798,481,93,0,0,1,0,0,4.5
9,8284,6056,9747,16054,7211,9670,57022,0,0,0,0,0,0,0,3126,1961,740,1820,1594,856,1266,623,79,728,496,78,0,0,1,0,0,4.5
10,8263,6207,9704,16225,7204,9757,57360,0,0,0,0,0,0,0,3068,2011,776,1929,1657,865,1232,620,74,763,521,93,0,0,1,0,0,4.5
1,6678,6283,9677,16327,7128,9835,55928,0,2,0,0,0,0,2,2498,2074,756,1953,1522,874,998,639,76,796,446,106,0,0,0,0,1,0
2,7472,6168,9880,16368,7251,9648,56787,6,0,0,0,1,0,7,2833,2056,764,1915,1634,874,1108,629,84,726,467,90,4,2,1,0.001,2,5
3,7733,6337,9745,16232,7137,9789,56973,5,0,0,3,0,1,9,2902,2078,799,1990,1573,917,1155,614,76,772,471,86,0,0,1,0,5,5
4,8097,6204,9770,16091,7275,9686,57123,9,1,2,3,4,3,22,3100,2056,812,1905,1578,896,1223,608,81,736,468,110,5,2,1,0.001,10,5.7
5,8158,6281,9635,16200,7184,9665,57123,10,4,1,5,4,2,26,2983,2064,796,1963,1637,868,1178,596,81,777,501,81,6,1,1,0,14,7
6,8381,6136,9699,16203,7116,9748,57283,18,0,0,11,2,7,38,3167,2066,781,1958,1585,920,1275,613,64,790,483,86,10,5,1,0.002,15,7
7,8269,6203,9536,16163,7203,9579,56953,11,3,4,17,6,4,45,3016,2010,768,1944,1633,921,1196,579,78,776,491,79,11,7,1,0.002,19,12.2
8,8431,6081,9677,16066,7091,9616,56962,20,5,5,25,11,3,69,3168,1980,753,1833,1578,851,1285,609,66,690,483,81,18,5,1,0.002,31,29.7
9,8388,6208,9615,15870,7134,9665,56880,25,8,16,45,15,9,118,3073,2071,736,1829,1560,911,1215,608,77,764,501,85,20,8,1,0.002,44,30.1
10,8511,6189,9598,16022,7133,9594,57047,39,22,21,67,13,21,183,3110,2144,770,1883,1560,925,1219,652,65,796,471,90,29,13,1,0.004,74,31
1,6631,6253,9616,16228,7132,9634,55494,0,1,0,1,0,0,2,2429,2077,768,1850,1551,888,952,625,81,749,485,76,1,0,0,0,1,0
2,7427,6116,9710,16253,7072,9650,56228,1,0,0,2,0,0,3,2807,2009,794,1875,1530,928,1075,608,79,747,452,110,1,0,0,0,1,2
3,7818,6104,9530,16063,7072,9737,56324,4,0,0,1,0,0,5,2856,2013,745,1802,1534,858,1066,580,76,715,447,79,1,0,0,0,3,2.2
4,8080,6128,9745,16222,7170,9709,57054,3,0,0,1,1,0,5,2998,1981,788,1862,1573,822,1206,580,84,729,429,69,2,0,0,0,1,2.2
5,8256,6165,9831,16272,7249,9851,57624,1,0,1,0,0,0,2,3034,2095,738,1991,1537,915,1227,601,72,768,459,91,1,0,0,0,1,2.2
6,8294,6298,9755,16286,7336,9740,57709,0,0,0,0,0,0,0,3018,2084,811,1940,1602,944,1237,628,82,766,461,116,0,0,0,0,0,2.2
7,8519,6278,9557,16327,7168,9945,57794,0,0,0,0,0,0,0,3085,2021,773,1915,1567,877,1216,593,84,759,479,92,0,0,0,0,0,2.2
8,8645,6012,9924,16382,7390,9670,58023,0,0,0,0,0,0,0,3206,2011,773,1944,1661,900,1265,607,72,743,499,89,0,0,0,0,0,2.2
9,8459,6404,9830,16448,7179,9811,58131,0,0,0,0,0,0,0,3189,2126,786,1864,1602,846,1245,658,76,760,505,96,0,0,0,0,0,2.2
10,8517,6313,9685,16401,7387,9863,58166,0,0,0,0,0,0,0,3128,2111,756,1903,1659,907,1252,631,90,749,502,91,0,0,0,0,0,2.2
1,6640,6323,9544,16169,7081,9818,55575,0,1,0,1,0,0,2,2441,2091,702,1825,1563,897,962,606,70,706,452,112,0,0,0,0,2,0
2,7486,6163,9568,16074,7309,9758,56358,4,0,0,0,0,2,6,2817,2063,788,1896,1563,916,1150,634,71,791,476,103,1,0,0,0,4,1
3,7845,6112,9762,16086,7239,9729,56773,8,0,0,1,1,0,10,2929,1965,815,1939,1587,878,1212,578,81,789,502,96,3,0,0,0,4,4
4,8081,6150,9721,16159,7177,9611,56899,7,0,0,2,2,2,13,3010,2002,770,1907,1566,876,1244,601,62,763,489,92,4,1,1,0,7,4
5,8197,6260,9633,16297,7178,9887,57452,2,3,4,6,4,3,22,2965,2093,751,1909,1508,901,1237,603,87,778,482,90,7,2,1,0.001,7,4
6,8344,6150,9899,16380,7319,9793,57885,5,4,1,6,2,4,22,3073,1972,803,1909,1635,848,1219,606,96,733,503,75,9,3,1,0.001,8,10
7,8414,6313,9953,16577,7280,9736,58273,10,1,1,1,2,1,16,3106,2126,795,1985,1563,848,1279,654,71,786,486,84,6,2,1,0.001,9,10
8,8443,6408,9826,16554,7212,9993,58436,15,1,0,2,1,0,19,3135,2075,771,1973,1584,908,1245,636,91,785,466,98,6,1,1,0,11,10
9,8638,6313,9908,16430,7380,9863,58532,10,0,2,8,0,5,25,3163,2038,789,1990,1697,932,1261,645,73,813,477,109,5,2,1,0.001,15,10
10,8680,6287,9814,16374,7312,9909,58376,8,5,1,8,3,1,26,3264,2070,831,1922,1567,884,1304,628,86,780,462,94,6,3,1,0.001,15,12.6
1,6650,6294,9641,16323,7178,9691,55777,0,0,0,0,0,0,0,2449,2101,805,1972,1530,878,987,634,82,787,455,71,0,0,0,0,0,0
2,7494,6166,9610,16143,7163,9880,56456,0,0,0,0,0,0,0,2748,2030,752,1896,1586,866,1093,602,87,764,514,94,0,0,0,0,0,1
3,7892,6275,9616,16041,7323,9645,56792,0,0,0,0,0,0,0,2957,2059,820,1920,1620,836,1233,619,73,786,487,90,0,0,0,0,0,1
4,8192,6155,9552,16114,7172,9705,56890,0,0,0,0,0,0,0,3108,2046,791,1937,1565,884,1243,607,75,756,427,97,0,0,0,0,0,1
5,8167,6109,9643,16080,7164,9518,56681,0,0,0,0,0,0,0,3028,2011,745,1930,1573,870,1234,589,75,775,466,88,0,0,0,0,0,1
6,8254,6204,9520,16070,7113,9609,56770,0,0,0,0,0,0,0,3063,2066,740,1915,1567,902,1207,631,69,760,478,84,0,0,0,0,0,1
7,8364,6093,9727,15984,7075,9576,56819,0,0,0,0,0,0,0,3138,2022,755,1887,1562,805,1274,581,88,766,492,88,0,0,0,0,0,1
8,8249,6190,9545,15954,7227,9409,56574,0,0,0,0,0,0,0,3075,2011,746,1939,1556,876,1219,625,70,781,443,95,0,0,0,0,0,1
9,8318,6157,9401,16070,6943,9653,56542,0,0,0,0,0,0,0,2981,2029,741,1932,1631,903,1248,627,69,782,495,91,0,0,0,0,0,1
10,8454,6008,9515,15819,7161,9561,56518,0,0,0,0,0,0,0,3128,1963,764,1920,1611,890,1287,546,84,752,487,89,0,0,0,0,0,1
1,6633,6243,9614,16224,7155,9823,55692,0,0,2,1,0,0,3,2480,2059,756,1954,1597,884,992,578,67,765,471,88,0,0,0,0,1,0
2,7442,6107,9753,16184,7291,9652,56429,0,2,1,1,0,1,5,2737,2030,788,1833,1520,859,1067,585,85,717,430,90,0,0,0,0,2,15
3,7823,6226,9769,16210,7224,9979,57231,1,0,0,0,0,0,1,2913,2002,740,1983,1562,920,1169,608,68,784,475,71,0,0,0,0,1,15
4,8184,6279,9752,16289,7400,9701,57605,0,0,0,0,0,0,0,3054,2068,739,1989,1594,884,1226,585,84,810,501,71,0,0,0,0,0,15
5,8274,6323,9916,16280,7140,9717,57650,0,0,0,0,0,0,0,3099,2045,801,1841,1611,830,1290,633,65,727,506,77,0,0,0,0,0,15
6,8456,6392,9824,16297,7278,9759,58006,0,0,0,0,0,0,0,3119,2106,796,1913,1569,902,1263,644,76,780,446,88,0,0,0,0,0,15
7,8620,6290,9685,16325,7194,9873,57987,0,0,0,0,0,0,0,3244,2112,794,1951,1583,940,1274,611,87,833,447,78,0,0,0,0,0,15
8,8469,6197,9632,16226,7257,9762,57543,0,0,0,0,0,0,0,3169,2057,788,1872,1573,937,1286,633,85,768,458,105,0,0,0,0,0,15
9,8436,6191,9591,16305,7247,9823,57593,0,0,0,0,0,0,0,3055,1985,824,1971,1562,957,1249,607,73,806,424,75,0,0,0,0,0,15
10,8535,6100,9826,16369,7208,9716,57754,0,0,0,0,0,0,0,3175,1990,810,1932,1631,829,1320,618,69,744,545,80,0,0,0,0,0,15
1,6637,6280,9710,16298,7130,9752,55807,1,1,0,0,0,0,2,2516,2045,796,1881,1562,862,1011,595,67,812,461,96,1,1,1,0,1,0
2,7439,6180,9767,16364,7206,9743,56699,3,0,0,1,0,0,4,2749,2049,746,1886,1576,874,1077,581,67,746,445,74,2,1,1,0,2,2.2
3,7843,6313,9902,16191,7181,9585,57015,1,0,0,4,0,2,7,2907,2075,795,1906,1601,852,1138,672,75,757,462,85,1,1,1,0,3,2.2
4,8171,6307,9698,16232,7123,9682,57213,0,2,1,5,2,2,12,3012,2102,786,1871,1556,885,1186,685,82,716,468,81,3,1,1,0,7,2.2
5,8318,6078,9561,16152,7220,9790,57119,9,1,3,3,1,1,18,3146,2012,782,1895,1623,887,1236,580,77,739,449,95,4,3,1,0.001,9,21.2
6,8285,6154,9701,16177,7336,9632,57285,8,2,0,2,2,0,14,3058,2037,823,1982,1650,865,1253,590,94,816,516,81,5,3,1,0.001,9,21.2
7,8318,6132,9685,16316,7180,9741,57372,5,2,1,5,2,1,16,3101,2055,817,1972,1602,884,1263,601,86,802,491,76,4,2,1,0.001,8,21.9
8,8245,6160,9807,16286,7270,9666,57434,5,3,1,4,1,1,15,3036,2057,733,1894,1536,834,1244,606,79,781,435,79,3,1,1,0,9,21.9
9,8340,6312,9860,16308,7208,9841,57869,11,0,0,4,3,1,19,3106,2125,779,1853,1586,926,1253,631,80,711,462,84,2,1,1,0,12,25.6
10,8378,6232,9717,16380,7261,9909,57877,17,1,4,11,3,5,41,3143,2052,757,1977,1599,915,1309,638,80,787,488,83,10,6,1,0.002,22,26.1
1,6610,6286,9637,16197,7147,9708,55585,0,0,1,0,0,0,1,2380,2068,750,2004,1572,856,940,610,89,826,471,89,0,0,0,0,1,0
2,7523,6126,9700,16059,7218,9711,56337,0,1,0,1,0,1,3,2801,1999,768,1928,1588,908,1129,625,81,769,479,106,0,0,0,0,2,1
3,7912,6293,9672,16155,7231,9752,57015,0,0,0,1,1,0,2,2899,2011,769,1907,1600,876,1193,610,73,792,503,83,1,1,1,0,1,21
4,8274,6238,9801,16304,7289,9915,57821,0,1,0,4,0,0,5,3061,2097,769,1949,1565,896,1213,641,72,768,483,90,1,0,1,0,4,21
5,8353,6286,9769,16439,7347,9749,57943,1,2,1,6,3,3,16,3151,2040,748,1969,1627,898,1188,604,74,769,499,96,4,3,1,0.001,6,21
6,8458,6212,9816,16520,7207,9784,57997,4,3,6,9,1,1,24,3106,2042,790,1909,1572,862,1213,584,88,750,491,83,6,3,1,0.001,8,21
7,8445,6234,9774,16551,7305,9826,58135,14,3,3,8,1,5,34,3137,2127,822,1946,1645,931,1216,648,97,784,513,76,14,5,1,0.001,12,21
8,8421,6220,9615,16369,7276,9824,57725,10,4,1,9,8,5,37,3132,2096,829,1939,1591,929,1240,627,96,741,484,79,10,3,1,0.001,19,44.3
9,8382,6189,9899,16428,7216,10001,58115,11,5,5,15,3,4,43,3087,2102,772,1919,1576,961,1299,620,71,800,447,79,17,5,1,0.002,16,44.3
10,8358,6344,9775,16342,7439,9920,58178,11,4,4,20,10,7,56,3102,2028,729,1970,1656,855,1262,609,55,765,445,90,10,2,1,0.001,28,44.3
