Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
1,6635,6278,9766,16280,7161,9756,55876,1,0,1,1,0,1,4,2465,3505,744,1910,1526,908,1012,1049,90,749,468,102,1,1,1,0,1,0
2,6186,6243,9730,16324,7222,9788,55493,0,0,0,1,2,1,4,2346,3447,759,1945,1588,873,943,1072,71,801,519,94,0,0,1,0,2,1
3,5903,6222,9663,16140,7280,9806,55014,0,1,4,5,0,2,12,2176,3430,771,1911,1545,864,870,991,72,772,489,104,1,0,1,0,5,2.8
4,5847,6252,9713,16228,7272,9735,55047,4,1,0,7,3,4,19,2190,3486,723,1920,1654,825,896,1008,66,820,515,76,4,2,1,0.001,8,3.6
5,5775,6227,9656,16037,7350,9657,54702,9,5,10,21,4,16,65,2139,3312,781,1993,1631,880,835,1026,70,790,476,85,17,4,1,0.001,13,3.6
6,5812,6063,9523,16118,7187,9733,54436,11,12,17,31,12,7,90,2142,3333,787,1937,1543,839,824,1012,74,743,453,99,20,7,1,0.002,25,5.4
7,5627,6056,9495,16063,7244,9725,54210,33,6,15,33,4,14,105,2079,3322,792,1833,1531,881,839,1004,74,747,462,81,23,10,1,0.003,26,52.5
8,5603,6045,9583,16278,7185,9751,54445,21,14,18,54,16,26,149,2129,3338,762,1883,1536,880,883,960,66,763,453,95,21,5,1,0.002,41,52.5
9,5523,6098,9829,16232,7224,9734,54640,30,20,29,84,28,30,221,1977,3430,773,1899,1596,907,764,1004,83,805,465,109,44,11,1,0.003,60,52.5
10,5579,6277,9664,16066,7221,9559,54366,41,36,43,127,42,49,338,2036,3490,767,1904,1589,837,835,1032,82,779,462,75,76,21,1,0.006,93,52.5
1,6656,6234,9896,16293,7142,9791,56012,0,1,0,0,0,0,1,2496,3372,813,1913,1562,904,995,1024,78,746,490,105,0,0,0,0,1,0
2,6227,6329,9600,16166,7279,9821,55422,0,0,0,0,0,0,0,2230,3431,765,1879,1627,957,886,1020,65,765,450,98,0,0,0,0,0,1
3,6157,6155,9541,16132,7224,9782,54991,0,0,0,0,0,0,0,2256,3365,764,1928,1578,932,868,985,62,738,471,95,0,0,0,0,0,1
4,5994,6102,9742,16259,7265,9894,55256,0,0,0,0,0,0,0,2287,3407,759,1870,1602,885,913,1007,77,762,493,88,0,0,0,0,0,1
5,5697,6267,9990,16435,7327,9900,55616,0,0,0,0,0,0,0,2058,3396,775,1926,1571,900,847,1051,77,739,446,94,0,0,0,0,0,1
6,5820,6479,9759,16597,7284,10137,56076,0,0,0,0,0,0,0,2108,3605,760,1964,1543,919,836,1108,81,793,457,97,0,0,0,0,0,1
7,5871,6203,10018,16614,7521,9909,56136,0,0,0,0,0,0,0,2224,3403,818,1972,1661,879,904,1020,96,799,474,87,0,0,0,0,0,1
8,5745,6441,9852,16784,7377,10117,56316,0,0,0,0,0,0,0,2148,3573,801,1902,1608,958,861,1064,75,786,470,94,0,0,0,0,0,1
9,5722,6335,10086,16950,7473,10040,56606,0,0,0,0,0,0,0,2111,3498,788,2059,1636,856,864,1025,76,840,497,71,0,0,0,0,0,1
10,5731,6402,10211,16981,7517,10062,56904,0,0,0,0,0,0,0,2112,3567,831,2002,1651,974,858,1076,76,791,520,102,0,0,0,0,0,1
1,6637,6287,9843,16329,7195,9752,56043,0,0,0,0,0,0,0,2431,3394,784,1994,1596,878,945,998,94,837,457,96,0,0,0,0,0,0
2,6330,6338,9762,16137,7246,9586,55399,0,0,0,0,0,0,0,2336,3375,755,1885,1560,865,901,1048,78,772,480,83,0,0,0,0,0,4
3,6215,6203,9845,16057,7094,9508,54922,0,0,0,0,0,0,0,2293,3469,745,1922,1579,875,927,1030,81,745,452,93,0,0,0,0,0,4
4,5913,6304,9527,16108,7002,9666,54520,0,0,0,0,0,0,0,2188,3371,806,1897,1577,860,859,1002,73,764,466,90,0,0,0,0,0,4
5,5923,6049,9719,16068,7168,9546,54473,0,0,0,0,0,0,0,2201,3342,791,1928,1554,828,904,1028,84,775,451,92,0,0,0,0,0,4
6,5710,6239,9670,16140,7168,9659,54586,0,0,0,0,0,0,0,2148,3427,761,1862,1552,904,818,1093,83,774,460,77,0,0,0,0,0,4
7,5718,6172,9657,16253,7217,9733,54750,0,0,0,0,0,0,0,2116,3393,765,1962,1536,868,810,984,74,750,481,87,0,0,0,0,0,4
8,5708,6224,9953,16329,7217,9677,55108,0,0,0,0,0,0,0,2093,3418,779,1909,1580,870,846,1021,77,766,455,81,0,0,0,0,0,4
9,5702,6315,9675,16184,7130,9824,54830,0,0,0,0,0,0,0,2021,3460,709,1907,1539,887,823,983,78,762,446,85,0,0,0,0,0,4
10,5833,6319,9698,16140,7294,9704,54988,0,0,0,0,0,0,0,2130,3423,745,1913,1612,872,861,965,70,781,514,83,0,0,0,0,0,4
1,6649,6242,10012,16370,7179,9750,56202,0,1,0,1,0,0,2,2429,3372,818,1951,1557,922,956,979,63,800,470,80,1,0,0,0,0,0
2,6353,6425,9668,16138,7130,9686,55400,0,2,0,3,1,3,9,2374,3578,780,1976,1528,849,962,1040,74,820,443,82,2,0,0,0,2,1
3,6075,6263,9628,15930,7228,9485,54609,7,1,4,5,2,1,20,2188,3408,821,1879,1592,868,923,1025,78,776,445,94,1,1,1,0,10,1.4
4,5977,6136,9567,16099,7050,9609,54438,14,7,2,14,1,3,41,2147,3427,782,1840,1544,843,843,961,91,736,459,102,8,4,1,0.001,16,3.6
5,5867,6106,9491,15976,7153,9629,54222,23,4,4,27,8,13,79,2207,3335,770,1835,1538,882,891,1007,97,730,483,102,18,1,1,0,28,22.6
6,5731,6101,9411,16080,7111,9618,54052,32,13,12,44,11,12,124,2087,3298,777,1958,1510,817,835,996,61,808,440,90,38,12,1,0.004,41,22.6
7,5751,6073,9571,16135,7223,9658,54411,57,13,23,72,24,34,223,2179,3307,759,1891,1584,878,905,996,73,746,454,86,46,21,1,0.006,85,24.2
8,5656,6086,9767,16295,7214,9685,54703,81,44,58,163,56,56,458,2054,3364,759,1894,1658,854,820,985,93,764,523,86,105,36,1,0.011,150,24.2
9,5636,6197,9674,16290,7092,9645,54534,105,60,90,239,70,99,663,2098,3425,767,1899,1515,857,869,976,80,780,439,99,128,40,1,0.012,202,24.2
10,5596,6115,9796,16193,7120,9680,54500,157,105,145,401,116,126,1050,2069,3397,804,1961,1556,920,849,1038,79,740,470,95,215,64,1,0.02,313,37.5
1,6648,6302,9642,16336,7121,9671,55720,0,0,0,0,0,0,0,2451,3472,761,1893,1551,845,1020,1031,94,760,454,93,0,0,0,0,0,0
2,6280,6135,9777,16200,7250,9762,55404,0,0,0,0,0,0,0,2323,3366,770,1930,1610,860,985,1058,65,762,501,87,0,0,0,0,0,2
3,6043,6268,9557,16055,7274,9645,54842,0,0,0,0,0,0,0,2267,3431,741,1931,1560,864,920,985,74,748,482,93,0,0,0,0,0,2
4,5893,6083,9713,16190,7183,9726,54788,0,0,0,0,0,0,0,2178,3344,781,1882,1574,840,849,1014,79,738,459,84,0,0,0,0,0,2
5,5769,6218,9742,16206,7243,9740,54918,0,0,0,0,0,0,0,2124,3474,761,1840,1589,905,855,1023,82,741,463,95,0,0,0,0,0,2
6,5719,6203,9858,16350,7181,9514,54825,0,0,0,0,0,0,0,2169,3354,804,1993,1567,849,857,1023,82,816,457,89,0,0,0,0,0,2
7,5691,6354,9697,16349,7085,9591,54767,0,0,0,0,0,0,0,2125,3529,757,1996,1600,863,892,1060,62,765,463,90,0,0,0,0,0,2
8,5751,6191,9652,16200,7065,9799,54658,0,0,0,0,0,0,0,2126,3434,741,1887,1564,897,874,1039,78,732,479,102,0,0,0,0,0,2
9,5698,6201,9605,16155,7292,9589,54540,0,0,0,0,0,0,0,2100,3369,774,1845,1507,833,843,1009,74,737,456,76,0,0,0,0,0,2
10,5724,6114,9815,16384,7198,9913,55148,0,0,0,0,0,0,0,2071,3438,742,1858,1590,937,845,1018,67,730,474,98,0,0,0,0,0,2
1,6681,6289,9584,16286,7181,9871,55892,0,1,0,0,0,0,1,2551,3440,797,1897,1575,851,1030,1044,82,731,465,84,0,0,0,0,1,0
2,6252,6042,9745,16212,7388,9775,55414,2,0,0,0,0,0,2,2311,3292,767,1901,1582,892,895,990,77,758,461,91,2,1,1,0,0,5
3,6010,6246,9676,16187,7347,9957,55423,0,0,0,0,0,0,0,2293,3421,771,2022,1600,879,938,1020,79,855,484,96,0,0,1,0,0,6.1
4,5843,6236,9706,16227,7400,9816,55228,0,0,0,0,0,0,0,2097,3360,752,1912,1620,904,852,1019,76,795,509,102,0,0,1,0,0,6.1
5,5919,6250,9825,16311,7299,9711,55315,0,0,0,0,0,0,0,2169,3429,779,1869,1626,873,884,1011,69,748,501,84,0,0,1,0,0,6.1
6,5839,6258,9826,16437,7226,9971,55557,0,0,0,0,0,0,0,2151,3422,798,1932,1595,871,867,1033,79,752,491,82,0,0,1,0,0,6.1
7,5811,6329,9767,16419,7405,9867,55598,0,0,0,0,0,0,0,2100,3479,786,1970,1655,866,862,975,83,756,513,90,0,0,1,0,0,6.1
8,5829,6236,9873,16550,7318,9937,55743,0,0,0,0,0,0,0,2185,3486,770,2027,1615,839,845,1020,81,837,486,81,0,0,1,0,0,6.1
9,5684,6262,9767,16557,7421,9905,55596,0,0,0,0,0,0,0,2165,3414,766,1945,1626,881,875,1051,75,771,468,95,0,0,1,0,0,6.1
10,5708,6335,9894,16747,7343,9998,56025,0,0,0,0,0,0,0,2110,3459,799,2042,1624,889,848,1063,89,808,498,88,0,0,1,0,0,6.1
1,6662,6240,9675,16301,7201,9800,55879,0,0,1,0,1,0,2,2473,3370,736,1784,1541,804,950,1026,75,694,439,98,0,0,0,0,1,0
2,6291,6294,9825,16351,7367,9922,56050,0,0,0,3,0,0,3,2345,3522,775,1936,1678,928,952,1067,68,775,495,80,1,1,1,0,2,5.8
3,5976,6282,9762,16172,7289,9778,55259,0,0,0,0,0,0,0,2330,3532,758,1882,1652,913,945,1049,85,763,473,99,0,0,1,0,0,6.3
4,5678,6286,9723,16226,7348,9741,55002,0,0,0,0,0,0,0,2104,3460,799,1926,1660,866,844,1078,88,762,484,74,0,0,1,0,0,6.3
5,5707,6231,9689,16394,7165,9759,54945,0,0,0,0,0,0,0,2046,3423,807,1943,1570,846,819,988,85,764,477,85,0,0,1,0,0,6.3
6,5777,6220,9802,16330,7284,9856,55269,0,0,0,0,0,0,0,2125,3519,763,1881,1572,952,867,1077,64,751,512,66,0,0,1,0,0,6.3
7,5706,6328,9839,16403,7340,9877,55493,0,0,0,0,0,0,0,2081,3449,794,1982,1531,876,872,1021,79,795,460,104,0,0,1,0,0,6.3
8,5820,6238,9628,16461,7359,9717,55223,0,0,0,0,0,0,0,2163,3501,798,1876,1616,881,885,1082,79,735,462,75,0,0,1,0,0,6.3
9,5717,6065,9919,16369,7283,10013,55366,0,0,0,0,0,0,0,2072,3303,783,1914,1599,939,828,968,91,778,477,95,0,0,1,0,0,6.3
10,5721,6331,9783,16463,7358,9788,55444,0,0,0,0,0,0,0,2111,3438,729,1942,1628,877,881,989,58,767,527,88,0,0,1,0,0,6.3
1,6677,6302,9730,16199,7128,9635,55671,0,1,0,0,0,0,1,2426,3398,790,1892,1598,843,1005,1080,77,801,456,94,0,0,0,0,1,0
2,6334,6243,9591,15904,7084,9292,54448,0,0,0,0,0,0,0,2400,3398,753,1860,1594,828,909,999,76,702,482,97,0,0,0,0,0,3.6
3,6075,6171,9527,15721,6964,9539,53997,0,0,0,0,0,0,0,2286,3407,772,1818,1590,878,925,1024,83,750,480,79,0,0,0,0,0,3.6
4,5833,6092,9434,15747,7104,9470,53680,0,0,0,0,0,0,0,2131,3383,762,1868,1558,905,876,983,66,743,474,89,0,0,0,0,0,3.6
5,5735,6026,9408,15801,6992,9462,53424,0,0,0,0,0,0,0,2180,3227,788,1824,1533,815,855,984,70,756,465,77,0,0,0,0,0,3.6
6,5659,6007,9459,15836,7075,9462,53498,0,0,0,0,0,0,0,2137,3325,731,1885,1557,877,838,985,75,772,460,104,0,0,0,0,0,3.6
7,5528,6145,9683,15837,7022,9417,53632,0,0,0,0,0,0,0,2098,3355,783,1907,1496,855,830,952,77,775,450,81,0,0,0,0,0,3.6
8,5593,6144,9532,15999,7014,9625,53907,0,0,0,0,0,0,0,2059,3363,765,1984,1533,883,838,1004,78,818,469,95,0,0,0,0,0,3.6
9,5671,6134,9501,15764,7100,9546,53716,0,0,0,0,0,0,0,2070,3385,791,1849,1544,871,808,970,71,742,472,81,0,0,0,0,0,3.6
10,5653,6084,9545,15919,7068,9474,53743,0,0,0,0,0,0,0,2074,3317,766,1893,1512,853,817,1011,66,796,489,86,0,0,0,0,0,3.6
1,6630,6206,9739,16307,7133,9702,55717,0,1,0,0,0,0,1,2454,3409,717,1943,1621,869,1020,995,80,752,460,98,0,0,0,0,1,0
2,6234,6211,9687,16148,7167,9745,55192,2,0,0,0,0,0,2,2253,3450,779,1895,1543,866,857,1041,66,738,450,91,0,0,0,0,2,4.1
3,6006,6166,9704,16003,7244,9751,54874,9,0,0,1,0,1,11,2174,3359,778,1849,1603,825,890,977,82,738,468,75,2,1,1,0,6,4.5
4,5908,6175,9640,16066,7290,9707,54786,11,0,0,2,0,3,16,2136,3426,775,1914,1616,860,841,1034,76,763,473,93,6,3,1,0.001,7,5
5,5826,6092,9593,16136,7166,9596,54409,6,8,3,6,4,4,31,2205,3310,784,1879,1610,871,886,1006,92,730,476,87,10,3,1,0.001,11,5.7
6,5686,6091,9654,16155,7105,9657,54348,9,9,2,15,6,7,48,2130,3396,767,1923,1590,856,836,1085,80,777,506,89,16,4,1,0.001,18,7
7,5568,6166,9712,16208,7155,9601,54410,13,10,19,29,19,12,102,1988,3454,767,1926,1577,868,746,1043,83,773,489,93,22,9,1,0.003,37,10.8
8,5643,6169,9760,16174,7105,9623,54474,22,22,27,63,16,26,176,2124,3386,777,1934,1553,914,860,1007,84,743,479,104,36,7,1,0.002,60,28
9,5587,6307,9644,16185,7061,9806,54590,54,33,25,107,28,30,277,2082,3518,788,1970,1487,865,829,1085,64,761,436,85,64,25,1,0.008,97,28
10,5619,6110,9583,16138,7297,9590,54337,60,39,47,169,61,58,434,2100,3409,751,1921,1593,849,818,999,73,780,520,98,80,33,1,0.01,156,32
1,6699,6302,9642,16293,7258,9833,56027,0,1,0,0,0,1,2,2471,3491,770,1932,1626,894,970,1088,75,730,472,73,0,0,0,0,2,0
2,6270,6128,9698,16203,7271,9841,55411,3,5,2,1,4,2,17,2343,3273,760,1926,1617,874,926,955,74,761,492,88,3,0,0,0,7,4.5
3,6052,6205,9697,16072,7318,9738,55082,13,6,6,17,2,4,48,2263,3391,808,1895,1619,869,853,1051,84,765,509,88,11,4,1,0.001,17,10
4,5897,6206,9631,16384,7241,9690,55049,13,5,5,19,6,9,57,2156,3402,772,1957,1599,890,845,995,84,797,449,104,11,3,1,0.001,22,25.2
5,5851,6227,9592,16267,7161,9749,54847,17,10,12,26,5,12,82,2174,3497,773,1859,1572,905,908,1078,78,710,471,100,16,8,1,0.002,35,25.2
6,5752,6109,9828,16364,7216,9787,55056,42,10,16,41,10,20,139,2204,3417,782,1956,1552,896,866,1047,72,753,479,89,30,8,1,0.002,53,33.5
7,5530,6199,9765,16372,7298,9753,54917,41,30,31,61,25,25,213,1999,3384,782,1955,1574,906,826,1015,76,764,465,89,48,20,1,0.006,83,33.5
8,5633,6124,9830,16354,7243,9951,55135,63,30,37,98,27,35,290,2100,3268,792,1878,1610,903,874,1014,80,740,481,93,54,24,1,0.007,114,33.5
9,5661,6246,9717,16282,7350,9858,55114,76,51,59,162,52,64,464,2100,3464,775,1912,1648,947,846,1028,92,744,489,104,95,28,1,0.008,163,51.9
10,5599,6127,9701,16299,7196,9776,54698,136,64,92,259,85,101,737,2064,3377,769,1896,1556,849,846,969,66,772,460,91,157,53,1,0.017,261,52.4
1,6671,6195,9723,16420,7166,9672,55847,0,0,1,1,0,1,3,2508,3367,727,1877,1575,888,962,1006,70,742,461,87,0,0,0,0,1,0
2,6216,6234,9769,16463,7234,9801,55717,0,0,0,1,0,1,2,2271,3410,783,1973,1596,872,911,1086,87,790,466,89,1,0,0,0,1,2.2
3,6054,6283,9635,16166,7291,9889,55318,0,0,0,0,0,0,0,2278,3428,771,2024,1607,898,929,1019,82,779,478,101,0,0,0,0,0,2.2
4,5912,6105,9750,16167,7327,9717,54978,0,0,0,0,0,0,0,2217,3340,781,1881,1662,866,865,964,80,761,490,84,0,0,0,0,0,2.2
5,5757,6212,9822,16116,7236,9763,54906,0,0,0,0,0,0,0,2081,3462,814,1879,1560,894,819,1103,74,729,455,75,0,0,0,0,0,2.2
6,5714,6262,9537,16227,7223,9673,54636,0,0,0,0,0,0,0,2093,3457,722,1965,1539,844,829,998,70,774,466,99,0,0,0,0,0,2.2
7,5728,6046,9567,16255,7223,9704,54523,0,0,0,0,0,0,0,2098,3326,752,1879,1603,857,787,1024,75,753,479,104,0,0,0,0,0,2.2
8,5637,6133,9696,16366,7210,9839,54881,0,0,0,0,0,0,0,2071,3411,733,1947,1594,859,807,1054,89,783,498,84,0,0,0,0,0,2.2
9,5604,6331,9689,16129,7302,9838,54893,0,0,0,0,0,0,0,2063,3426,797,1848,1572,902,835,1023,65,754,472,93,0,0,0,0,0,2.2
10,5754,6136,9800,16427,7323,9952,55392,0,0,0,0,0,0,0,2128,3397,787,1934,1554,865,845,992,83,779,493,90,0,0,0,0,0,2.2
1,6609,6245,9895,16313,7140,9688,55890,0,1,0,0,0,0,1,2437,3388,798,1910,1557,873,956,1053,74,745,423,94,1,0,0,0,0,0
2,6240,6283,9577,16213,7240,9854,55407,0,0,0,0,0,0,0,2254,3412,795,1890,1621,951,905,1036,83,749,472,87,0,0,0,0,0,2.2
3,6076,6159,9688,16192,7254,9654,55023,0,0,0,0,0,0,0,2311,3400,765,1833,1632,881,935,1002,78,708,508,76,0,0,0,0,0,2.2
4,5797,6161,9609,16292,7182,9672,54713,0,0,0,0,0,0,0,2183,3345,774,1934,1538,849,895,1060,96,778,452,90,0,0,0,0,0,2.2
5,5745,6156,9739,16295,7198,9763,54896,0,0,0,0,0,0,0,2174,3444,735,1876,1574,848,906,1001,76,767,456,89,0,0,0,0,0,2.2
6,5616,6270,9761,16456,7245,9744,55092,0,0,0,0,0,0,0,2053,3474,792,1982,1583,906,857,1072,75,816,471,88,0,0,0,0,0,2.2
7,5676,6244,9877,16383,7161,9651,54992,0,0,0,0,0,0,0,2063,3377,764,1913,1566,871,816,1038,68,768,467,75,0,0,0,0,0,2.2
8,5769,6387,9714,16278,7184,9961,55293,0,0,0,0,0,0,0,2059,3548,755,1894,1629,819,832,1067,73,729,509,108,0,0,0,0,0,2.2
9,5861,6200,9780,16174,7469,9727,55211,0,0,0,0,0,0,0,2272,3434,781,1919,1603,850,870,1016,59,766,476,80,0,0,0,0,0,2.2
10,5682,6219,9898,16496,7261,9929,55485,0,0,0,0,0,0,0,2109,3456,808,1993,1620,868,842,1102,86,830,447,70,0,0,0,0,0,2.2
1,6611,6285,9865,16288,7196,9706,55951,0,0,1,1,1,1,4,2425,3528,776,1929,1590,881,995,1095,70,761,493,87,0,0,0,0,2,0
2,6184,6273,9636,16136,7218,9747,55194,0,1,5,9,1,2,18,2294,3493,763,1829,1622,877,922,1052,75,734,499,83,1,0,0,0,7,2.8
3,5910,6084,9705,16099,7239,9679,54716,3,0,1,13,5,4,26,2145,3355,789,1808,1561,855,882,989,77,721,461,76,2,2,1,0.001,11,3.2
4,5763,6173,9672,16269,7258,9877,55012,3,2,4,22,3,7,41,2120,3394,790,2025,1617,915,841,1016,74,787,499,85,7,3,1,0.001,17,17.5
5,5680,6193,9693,16102,7308,9673,54649,7,8,11,25,12,8,71,2095,3452,779,1886,1621,848,817,1020,83,716,473,93,17,6,1,0.002,20,17.5
6,5623,6129,9679,16259,7182,9631,54503,16,13,22,48,12,13,124,2050,3380,805,1878,1542,886,816,1003,82,742,445,83,25,8,1,0.003,41,23.8
7,5629,6136,9779,16340,7137,9730,54751,33,18,24,73,15,28,191,2112,3347,793,1934,1581,837,847,978,71,735,469,82,41,12,1,0.004,63,23.8
8,5620,6295,9763,16296,7206,9606,54786,53,25,28,110,33,61,310,2092,3461,787,1854,1568,870,846,1022,83,770,486,79,65,23,1,0.007,104,36.7
9,5660,6314,9775,16297,7061,9720,54827,61,39,58,163,58,65,444,2117,3443,786,1993,1557,889,808,1063,87,786,455,94,86,28,1,0.009,138,36.7
10,5731,6266,9654,16038,7163,9726,54578,115,54,76,220,62,105,632,2101,3471,771,1881,1557,883,876,1050,66,775,460,98,128,41,1,0.012,200,38.6
1,6684,6223,9731,16303,7076,9799,55816,0,0,2,2,0,0,4,2514,3377,774,1874,1496,838,1030,1043,83,781,482,66,0,0,0,0,2,0
2,6214,6250,9846,16337,7311,9725,55683,1,3,0,3,0,0,7,2255,3387,786,1899,1656,871,898,1030,73,755,482,88,3,1,1,0,4,2
3,6056,6314,9820,16262,7237,9801,55490,3,0,2,1,0,0,6,2374,3521,799,1869,1632,848,975,1093,81,713,470,90,3,1,1,0,3,22.8
4,5789,6272,9770,16348,7313,9644,55136,3,0,0,0,0,0,3,2105,3493,798,1926,1560,902,849,1042,73,781,455,76,0,0,1,0,2,22.8
5,5736,6236,9774,16326,7135,9777,54984,2,0,0,0,0,0,2,2114,3381,793,1995,1541,846,826,995,82,806,471,88,2,1,1,0,0,22.8
6,5820,6171,9728,16270,7292,9811,55092,0,0,0,0,0,0,0,2114,3430,763,1928,1677,898,823,1014,76,758,490,89,0,0,1,0,0,22.8
7,5735,6211,9762,16298,7284,9881,55171,0,0,0,0,0,0,0,2077,3414,804,1957,1587,931,835,1123,91,734,477,103,0,0,1,0,0,22.8
8,5786,6318,9768,16260,7277,9836,55245,0,0,0,0,0,0,0,2102,3545,760,1919,1583,797,840,1104,68,772,458,79,0,0,1,0,0,22.8
9,5738,6322,10099,16440,7334,9533,55466,0,0,0,0,0,0,0,2185,3507,833,1990,1638,827,877,1036,90,811,529,93,0,0,1,0,0,22.8
10,5676,6365,9756,16245,7065,9789,54896,0,0,0,0,0,0,0,2205,3513,816,1884,1598,888,869,1047,82,743,496,78,0,0,1,0,0,22.8
1,6633,6280,9693,16322,7205,9741,55874,0,0,0,1,0,1,2,2448,3499,767,1901,1555,875,989,1005,90,766,478,79,0,0,0,0,1,0
2,6178,6203,9757,16232,7272,9765,55407,0,0,0,1,1,0,2,2346,3465,729,1853,1652,887,924,1058,82,745,489,96,0,0,0,0,1,7
3,5874,6244,9685,16141,7256,9603,54803,0,0,0,0,0,0,0,2200,3372,765,1879,1587,843,871,993,65,775,469,84,0,0,0,0,0,7
4,5833,6129,9770,16162,7190,9681,54765,0,0,0,0,0,0,0,2148,3364,775,2014,1576,904,845,1000,82,770,510,94,0,0,0,0,0,7
5,5734,6201,9595,15981,7163,9584,54258,0,0,0,0,0,0,0,2128,3438,752,1944,1619,801,865,1060,76,761,469,80,0,0,0,0,0,7
6,5696,6157,9617,15956,7126,9415,53967,0,0,0,0,0,0,0,2178,3407,761,1882,1581,890,858,1031,68,744,461,93,0,0,0,0,0,7
7,5583,6176,9439,16071,7008,9596,53873,0,0,0,0,0,0,0,2079,3361,776,1925,1539,869,844,1054,68,726,437,84,0,0,0,0,0,7
8,5648,6032,9516,16046,7111,9532,53885,0,0,0,0,0,0,0,1993,3335,708,1851,1548,767,776,991,64,705,487,84,0,0,0,0,0,7
9,5691,6119,9584,16165,7131,9587,54277,0,0,0,0,0,0,0,2097,3328,736,1898,1562,895,847,992,77,736,465,91,0,0,0,0,0,7
10,5685,6145,9534,16084,7083,9561,54092,0,0,0,0,0,0,0,2075,3347,738,1936,1528,875,810,962,74,770,460,101,0,0,0,0,0,7
1,6655,6267,9784,16305,7138,9798,55947,0,1,0,0,0,0,1,2477,3389,769,1997,1584,868,986,1034,81,796,488,89,0,0,0,0,1,0
2,6280,6291,9756,16153,7293,9683,55456,0,0,0,0,0,0,0,2247,3457,786,1832,1621,855,844,1032,66,692,487,77,0,0,0,0,0,5.8
3,6143,6237,9725,16098,7207,9843,55253,0,0,0,0,0,0,0,2330,3453,791,1906,1609,909,963,1106,87,762,460,84,0,0,0,0,0,5.8
4,5873,6209,9607,16219,7318,9604,54830,0,0,0,0,0,0,0,2124,3448,792,1912,1654,909,836,1077,68,747,506,105,0,0,0,0,0,5.8
5,5807,6191,9691,16323,7064,9822,54898,0,0,0,0,0,0,0,2166,3459,811,1961,1633,870,857,1052,68,766,494,72,0,0,0,0,0,5.8
6,5665,6074,9669,16201,7362,9847,54818,0,0,0,0,0,0,0,2114,3303,740,1927,1566,857,847,992,86,765,464,86,0,0,0,0,0,5.8
7,5620,6251,9729,16377,7363,9896,55236,0,0,0,0,0,0,0,2058,3477,785,1932,1665,873,819,1045,82,749,497,90,0,0,0,0,0,5.8
8,5668,6191,9795,16506,7349,9955,55464,0,0,0,0,0,0,0,1992,3427,774,1920,1602,917,812,995,73,777,466,92,0,0,0,0,0,5.8
9,5696,6215,9945,16628,7426,9985,55895,0,0,0,0,0,0,0,2109,3387,824,1993,1604,914,831,1055,90,773,504,98,0,0,0,0,0,5.8
10,5702,6386,9924,16651,7389,10258,56310,0,0,0,0,0,0,0,2179,3491,766,1957,1598,851,891,1046,77,815,496,76,0,0,0,0,0,5.8
1,6692,6234,9699,16272,7236,9711,55844,0,1,0,1,0,0,2,2511,3452,767,1969,1596,902,1012,1035,83,756,490,97,1,0,0,0,1,0
2,6148,6222,9697,16135,7209,9756,55167,0,0,0,0,0,0,0,2276,3405,813,1921,1613,891,905,995,77,770,485,95,0,0,0,0,0,1
3,5980,6140,9567,15990,7262,9636,54575,0,0,0,0,0,0,0,2221,3374,781,1958,1579,892,868,1057,66,777,469,85,0,0,0,0,0,1
4,5770,6093,9666,16050,7159,9734,54472,0,0,0,0,0,0,0,2173,3336,803,1929,1621,887,885,1028,78,764,452,88,0,0,0,0,0,1
5,5670,6242,9545,16025,7267,9721,54470,0,0,0,0,0,0,0,2108,3360,774,1910,1623,856,841,1024,81,777,483,74,0,0,0,0,0,1
6,5738,6084,9609,16000,7224,9689,54344,0,0,0,0,0,0,0,2159,3324,741,1879,1614,833,893,1010,69,774,489,100,0,0,0,0,0,1
7,5633,6128,9683,16169,7264,9719,54596,0,0,0,0,0,0,0,2064,3385,755,1971,1609,885,858,962,79,766,431,82,0,0,0,0,0,1
8,5604,6272,9583,16284,7162,9668,54573,0,0,0,0,0,0,0,2159,3406,794,1939,1465,864,818,982,73,762,430,90,0,0,0,0,0,1
9,5616,6080,9736,16328,7164,9902,54826,0,0,0,0,0,0,0,2067,3337,852,1979,1595,896,836,988,102,799,491,84,0,0,0,0,0,1
10,5628,6242,9464,16319,7303,9916,54872,0,0,0,0,0,0,0,2098,3404,805,1951,1583,877,853,996,94,789,510,91,0,0,0,0,0,1
1,6638,6288,9688,16235,7135,9653,55637,0,0,3,1,0,0,4,2466,3404,847,1912,1600,873,974,1038,85,785,459,95,0,0,0,0,1,0
2,6238,6132,9759,15958,7187,9655,54929,1,1,0,3,1,0,6,2374,3375,803,1881,1616,882,1001,970,75,705,483,85,2,0,0,0,2,2.2
